RowID;Data;Id;Ambiente;Nome_Rota;No Answer;Failed;Answered;Busy;Total;% No Answer;% Failed;% Answered;% Busy;
459;2020-04-14T03:00:00.000Z;140;1;Ypy ITX - Movel;65;6;717;9;797;8%;1%;90%;1%
460;2020-04-14T03:00:00.000Z;140;2;Baldussi ITX - Movel;680;599;2087;16;3382;20%;18%;62%;0%
461;2020-04-14T03:00:00.000Z;149;2;EBS 7 - 60194;574;13762;113;0;14449;4%;95%;1%;0%
462;2020-04-14T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;4412;4966;661;199;10238;43%;49%;6%;2%
463;2020-04-14T03:00:00.000Z;154;1;Ypy ITX - Fixo;1618;649;501;38;2806;58%;23%;18%;1%
464;2020-04-14T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;702;8340;576;17;9635;7%;87%;6%;0%
465;2020-04-14T03:00:00.000Z;163;1;TenTec ITX - Movel;0;0;13;0;13;0%;0%;100%;0%
466;2020-04-14T03:00:00.000Z;168;1;Baldussi TDM - Fixo;228;65;65;5;363;63%;18%;18%;1%
467;2020-04-14T03:00:00.000Z;170;1;KMG Baldussi TDM - Fixo;482;589;61;10;1142;42%;52%;5%;1%
468;2020-04-14T03:00:00.000Z;172;1;Baldussi ITX - Movel;393;154;258;7;812;48%;19%;32%;1%
469;2020-04-15T03:00:00.000Z;9;2;Supernova Telecom - Movel Manu;12;7;164;1;184;7%;4%;89%;1%
470;2020-04-15T03:00:00.000Z;12;4;EBS 1 - 61286;14997;7585;963;0;23545;64%;32%;4%;0%
471;2020-04-15T03:00:00.000Z;22;2;EBS 0 - 108406;6981;6409;807;0;14197;49%;45%;6%;0%
472;2020-04-15T03:00:00.000Z;24;2;EBS 2 - 111848;6970;4688;813;0;12471;56%;38%;7%;0%
473;2020-04-15T03:00:00.000Z;25;2;EBS 5 - 59329;14328;9312;593;5;24238;59%;38%;2%;0%
474;2020-04-15T03:00:00.000Z;26;2;EBS 4 - 59675;12126;14066;542;0;26734;45%;53%;2%;0%
475;2020-04-15T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;7448;6041;1833;284;15606;48%;39%;12%;2%
476;2020-04-15T03:00:00.000Z;28;4;Ypy ITX - Fixo;6451;2258;4862;261;13832;47%;16%;35%;2%
477;2020-04-15T03:00:00.000Z;36;1;EBS 4 - 60205;1274;16646;42;0;17962;7%;93%;0%;0%
478;2020-04-15T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;28056;113064;4726;577;146423;19%;77%;3%;0%
479;2020-04-15T03:00:00.000Z;39;4;TenTec ITX Movel;1883;689;12280;54;14906;13%;5%;82%;0%
480;2020-04-15T03:00:00.000Z;41;4;EBS 3 - 38482;10337;3889;798;0;15024;69%;26%;5%;0%
481;2020-04-15T03:00:00.000Z;42;4;EBS 0 - 54726;1002;425;75;0;1502;67%;28%;5%;0%
482;2020-04-15T03:00:00.000Z;47;1;EBS 11 - 44537;5;503;2;0;510;1%;99%;0%;0%
483;2020-04-15T03:00:00.000Z;47;4;Baldussi ITX - Movel;68;7;941;12;1028;7%;1%;92%;1%
484;2020-04-15T03:00:00.000Z;49;2;KMG Supernova Telecom - Movel;2990;7022;1190;96;11298;26%;62%;11%;1%
485;2020-04-15T03:00:00.000Z;51;2;EBS 3 - 51747;4949;7545;1075;0;13569;36%;56%;8%;0%
486;2020-04-15T03:00:00.000Z;56;2;EBS 1 - 108386;18221;3288;514;0;22023;83%;15%;2%;0%
487;2020-04-15T03:00:00.000Z;59;1;EBS 12 - 67419;0;1591;0;0;1591;0%;100%;0%;0%
488;2020-04-15T03:00:00.000Z;65;4;EBS 2 - 61029;26961;12670;1456;0;41087;66%;31%;4%;0%
489;2020-04-15T03:00:00.000Z;66;4;EBS 4 - 61027;5148;3541;669;1;9359;55%;38%;7%;0%
490;2020-04-15T03:00:00.000Z;68;4;EBS 5 - 51723;2424;2844;416;0;5684;43%;50%;7%;0%
491;2020-04-15T03:00:00.000Z;69;4;EBS 6 - 60188;24120;9357;1448;0;34925;69%;27%;4%;0%
492;2020-04-15T03:00:00.000Z;72;4;EBS 8 - 44679;24308;6238;1083;0;31629;77%;20%;3%;0%
493;2020-04-15T03:00:00.000Z;73;2;EBS 6 - 60193;14468;6421;684;0;21573;67%;30%;3%;0%
494;2020-04-15T03:00:00.000Z;75;1;DISC Embratel B1L0 34759;130;48;22;9;209;62%;23%;11%;4%
495;2020-04-15T03:00:00.000Z;76;4;EBS 9 - 67465;1889;1360;207;0;3456;55%;39%;6%;0%
496;2020-04-15T03:00:00.000Z;80;1;EBS 1 - 38006;18552;6757;546;0;25855;72%;26%;2%;0%
497;2020-04-15T03:00:00.000Z;100;1;EBS 2 - 58073;7341;9573;1107;1;18022;41%;53%;6%;0%
498;2020-04-15T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;2101;4332;315;36;6784;31%;64%;5%;1%
499;2020-04-15T03:00:00.000Z;108;1;EBS 0 - 75104;6892;10643;1160;0;18695;37%;57%;6%;0%
500;2020-04-15T03:00:00.000Z;111;2;Ypy ITX - Movel;748;515;1609;25;2897;26%;18%;56%;1%
501;2020-04-15T03:00:00.000Z;112;2;Supernova Telecom - Movel;1312;151;918;51;2432;54%;6%;38%;2%
502;2020-04-15T03:00:00.000Z;126;1;EBS 17 - 48215;49;359;37;0;445;11%;81%;8%;0%
503;2020-04-15T03:00:00.000Z;134;2;YPY - WHATSAPP;0;0;21309;56058;77367;0%;0%;28%;72%
504;2020-04-15T03:00:00.000Z;136;2;Baldussi TDM - Fixo;2656;674;3509;122;6961;38%;10%;50%;2%
505;2020-04-15T03:00:00.000Z;137;2;KMG Baldussi TDM - Fixo;5335;4544;753;141;10773;50%;42%;7%;1%
506;2020-04-15T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;16582;27109;2935;436;47062;35%;58%;6%;1%
507;2020-04-15T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;3329;9153;975;93;13550;25%;68%;7%;1%
508;2020-04-15T03:00:00.000Z;140;1;Ypy ITX - Movel;114;0;756;17;887;13%;0%;85%;2%
509;2020-04-15T03:00:00.000Z;140;2;Baldussi ITX - Movel;452;328;1716;28;2524;18%;13%;68%;1%
510;2020-04-15T03:00:00.000Z;149;2;EBS 7 - 60194;26;823;11;0;860;3%;96%;1%;0%
511;2020-04-15T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;3989;4227;873;202;9291;43%;45%;9%;2%
512;2020-04-15T03:00:00.000Z;154;1;Ypy ITX - Fixo;386;288;153;22;849;45%;34%;18%;3%
513;2020-04-15T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;354;4377;446;21;5198;7%;84%;9%;0%
514;2020-04-15T03:00:00.000Z;163;1;TenTec ITX - Movel;48;0;0;0;48;100%;0%;0%;0%
515;2020-04-15T03:00:00.000Z;172;1;Baldussi ITX - Movel;439;192;281;7;919;48%;21%;31%;1%
516;2020-04-16T03:00:00.000Z;9;2;Supernova Telecom - Movel Manu;88;40;704;11;843;10%;5%;84%;1%
517;2020-04-16T03:00:00.000Z;12;4;EBS 1 - 61286;21089;14380;1254;0;36723;57%;39%;3%;0%
518;2020-04-16T03:00:00.000Z;22;2;EBS 0 - 108406;9643;6461;847;0;16951;57%;38%;5%;0%
519;2020-04-16T03:00:00.000Z;24;2;EBS 2 - 111848;9346;5625;874;0;15845;59%;36%;6%;0%
520;2020-04-16T03:00:00.000Z;25;2;EBS 5 - 59329;18644;10656;566;3;29869;62%;36%;2%;0%
521;2020-04-16T03:00:00.000Z;26;2;EBS 4 - 59675;16508;11475;573;0;28556;58%;40%;2%;0%
522;2020-04-16T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;7099;6113;1245;243;14700;48%;42%;8%;2%
523;2020-04-16T03:00:00.000Z;28;4;Ypy ITX - Fixo;11374;5811;5355;376;22916;50%;25%;23%;2%
524;2020-04-16T03:00:00.000Z;36;1;EBS 4 - 60205;69;4149;12;0;4230;2%;98%;0%;0%
525;2020-04-16T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;31908;123683;5235;575;161401;20%;77%;3%;0%
526;2020-04-16T03:00:00.000Z;39;4;TenTec ITX Movel;4087;2852;29506;69;36514;11%;8%;81%;0%
527;2020-04-16T03:00:00.000Z;41;4;EBS 3 - 38482;10695;4290;853;0;15838;68%;27%;5%;0%
528;2020-04-16T03:00:00.000Z;42;4;EBS 0 - 54726;7646;3365;623;0;11634;66%;29%;5%;0%
529;2020-04-16T03:00:00.000Z;47;1;EBS 11 - 44537;274;3381;86;0;3741;7%;90%;2%;0%
530;2020-04-16T03:00:00.000Z;47;4;Baldussi ITX - Movel;1072;1200;1789;22;4083;26%;29%;44%;1%
531;2020-04-16T03:00:00.000Z;49;2;KMG Supernova Telecom - Movel;23550;46323;6847;487;77207;31%;60%;9%;1%
532;2020-04-16T03:00:00.000Z;51;2;EBS 3 - 51747;5751;9049;1076;0;15876;36%;57%;7%;0%
533;2020-04-16T03:00:00.000Z;56;2;EBS 1 - 108386;24835;3855;545;0;29235;85%;13%;2%;0%
534;2020-04-16T03:00:00.000Z;59;1;EBS 12 - 67419;19737;19335;613;0;39685;50%;49%;2%;0%
535;2020-04-16T03:00:00.000Z;65;4;EBS 2 - 61029;14407;9104;1172;0;24683;58%;37%;5%;0%
536;2020-04-16T03:00:00.000Z;66;4;EBS 4 - 61027;4916;3412;589;3;8920;55%;38%;7%;0%
537;2020-04-16T03:00:00.000Z;68;4;EBS 5 - 51723;1099;1143;198;0;2440;45%;47%;8%;0%
538;2020-04-16T03:00:00.000Z;69;4;EBS 6 - 60188;4491;1287;172;0;5950;75%;22%;3%;0%
539;2020-04-16T03:00:00.000Z;72;4;EBS 8 - 44679;31730;9614;1169;0;42513;75%;23%;3%;0%
540;2020-04-16T03:00:00.000Z;73;2;EBS 6 - 60193;18917;6985;668;0;26570;71%;26%;3%;0%
541;2020-04-16T03:00:00.000Z;75;1;DISC Embratel B1L0 34759;18291;3031;1279;607;23208;79%;13%;6%;3%
542;2020-04-16T03:00:00.000Z;76;4;EBS 9 - 67465;569;509;91;0;1169;49%;44%;8%;0%
543;2020-04-16T03:00:00.000Z;80;1;EBS 1 - 38006;15163;8770;743;0;24676;61%;36%;3%;0%
544;2020-04-16T03:00:00.000Z;100;1;EBS 2 - 58073;5384;11013;1138;0;17535;31%;63%;6%;0%
545;2020-04-16T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;2504;5643;450;48;8645;29%;65%;5%;1%
546;2020-04-16T03:00:00.000Z;108;1;EBS 0 - 75104;6044;12837;1228;0;20109;30%;64%;6%;0%
547;2020-04-16T03:00:00.000Z;111;2;Ypy ITX - Movel;862;733;1835;17;3447;25%;21%;53%;0%
548;2020-04-16T03:00:00.000Z;112;2;Supernova Telecom - Movel;614;457;1913;21;3005;20%;15%;64%;1%
549;2020-04-16T03:00:00.000Z;122;2;Ypy ITX - Fixo;1914;625;657;52;3248;59%;19%;20%;2%
550;2020-04-16T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;2056;1454;394;56;3960;52%;37%;10%;1%
551;2020-04-16T03:00:00.000Z;134;2;YPY - WHATSAPP;49;0;827;9150;10026;0%;0%;8%;91%
552;2020-04-16T03:00:00.000Z;136;2;Baldussi TDM - Fixo;3804;1113;1259;97;6273;61%;18%;20%;2%
553;2020-04-16T03:00:00.000Z;137;2;KMG Baldussi TDM - Fixo;6287;5362;924;165;12738;49%;42%;7%;1%
554;2020-04-16T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;3671;8859;1167;104;13801;27%;64%;8%;1%
555;2020-04-16T03:00:00.000Z;140;1;Ypy ITX - Movel;45;2;602;4;653;7%;0%;92%;1%
556;2020-04-16T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;1937;1752;298;91;4078;47%;43%;7%;2%
557;2020-04-16T03:00:00.000Z;154;1;Ypy ITX - Fixo;1331;1261;271;22;2885;46%;44%;9%;1%
558;2020-04-16T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;690;7447;659;32;8828;8%;84%;7%;0%
559;2020-04-16T03:00:00.000Z;172;1;Baldussi ITX - Movel;408;85;296;11;800;51%;11%;37%;1%
560;2020-04-17T03:00:00.000Z;9;2;Supernova Telecom - Movel Manu;241;133;936;16;1326;18%;10%;71%;1%
561;2020-04-17T03:00:00.000Z;12;4;EBS 1 - 61286;8991;4591;550;0;14132;64%;32%;4%;0%
562;2020-04-17T03:00:00.000Z;22;2;EBS 0 - 108406;11494;5770;885;0;18149;63%;32%;5%;0%
563;2020-04-17T03:00:00.000Z;24;2;EBS 2 - 111848;10591;5810;909;0;17310;61%;34%;5%;0%
564;2020-04-17T03:00:00.000Z;25;2;EBS 5 - 59329;17584;8980;610;5;27179;65%;33%;2%;0%
565;2020-04-17T03:00:00.000Z;26;2;EBS 4 - 59675;15117;19150;542;0;34809;43%;55%;2%;0%
566;2020-04-17T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;5656;5361;2153;239;13409;42%;40%;16%;2%
567;2020-04-17T03:00:00.000Z;28;4;Ypy ITX - Fixo;13985;6379;4451;342;25157;56%;25%;18%;1%
568;2020-04-17T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;31217;120008;6205;613;158043;20%;76%;4%;0%
569;2020-04-17T03:00:00.000Z;39;4;TenTec ITX Movel;3524;2314;36703;62;42603;8%;5%;86%;0%
570;2020-04-17T03:00:00.000Z;41;4;EBS 3 - 38482;12833;3959;935;0;17727;72%;22%;5%;0%
571;2020-04-17T03:00:00.000Z;42;4;EBS 0 - 54726;12993;5934;1130;0;20057;65%;30%;6%;0%
572;2020-04-17T03:00:00.000Z;47;1;EBS 11 - 44537;5056;32428;1391;0;38875;13%;83%;4%;0%
573;2020-04-17T03:00:00.000Z;47;4;Baldussi ITX - Movel;2704;2457;5154;63;10378;26%;24%;50%;1%
574;2020-04-17T03:00:00.000Z;49;2;KMG Supernova Telecom - Movel;27573;39968;5192;404;73137;38%;55%;7%;1%
575;2020-04-17T03:00:00.000Z;51;2;EBS 3 - 51747;7840;10220;1033;0;19093;41%;54%;5%;0%
576;2020-04-17T03:00:00.000Z;56;2;EBS 1 - 108386;27356;4187;596;0;32139;85%;13%;2%;0%
577;2020-04-17T03:00:00.000Z;59;1;EBS 12 - 67419;22060;14983;886;0;37929;58%;40%;2%;0%
578;2020-04-17T03:00:00.000Z;65;4;EBS 2 - 61029;21132;10392;1382;0;32906;64%;32%;4%;0%
579;2020-04-17T03:00:00.000Z;66;4;EBS 4 - 61027;3042;2078;346;1;5467;56%;38%;6%;0%
580;2020-04-17T03:00:00.000Z;68;4;EBS 5 - 51723;8746;10088;1923;0;20757;42%;49%;9%;0%
581;2020-04-17T03:00:00.000Z;69;4;EBS 6 - 60188;25707;10285;1700;0;37692;68%;27%;5%;0%
582;2020-04-17T03:00:00.000Z;72;4;EBS 8 - 44679;6401;2848;364;0;9613;67%;30%;4%;0%
583;2020-04-17T03:00:00.000Z;73;2;EBS 6 - 60193;18318;7550;718;0;26586;69%;28%;3%;0%
584;2020-04-17T03:00:00.000Z;75;1;DISC Embratel B1L0 34759;26922;5041;1631;933;34527;78%;15%;5%;3%
585;2020-04-17T03:00:00.000Z;76;4;EBS 9 - 67465;1435;1249;224;0;2908;49%;43%;8%;0%
586;2020-04-17T03:00:00.000Z;80;1;EBS 1 - 38006;17182;9749;1025;0;27956;61%;35%;4%;0%
587;2020-04-17T03:00:00.000Z;100;1;EBS 2 - 58073;7330;13227;1708;0;22265;33%;59%;8%;0%
588;2020-04-17T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;3005;5659;490;75;9229;33%;61%;5%;1%
589;2020-04-17T03:00:00.000Z;108;1;EBS 0 - 75104;8630;15964;1654;1;26249;33%;61%;6%;0%
590;2020-04-17T03:00:00.000Z;111;2;Ypy ITX - Movel;668;837;1643;32;3180;21%;26%;52%;1%
591;2020-04-17T03:00:00.000Z;112;2;Supernova Telecom - Movel;628;593;1720;12;2953;21%;20%;58%;0%
592;2020-04-17T03:00:00.000Z;122;2;Ypy ITX - Fixo;3455;1171;1024;116;5766;60%;20%;18%;2%
593;2020-04-17T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;4410;3251;970;171;8802;50%;37%;11%;2%
594;2020-04-17T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;4603;11482;1367;111;17563;26%;65%;8%;1%
595;2020-04-17T03:00:00.000Z;140;1;Ypy ITX - Movel;39;2;706;14;761;5%;0%;93%;2%
596;2020-04-17T03:00:00.000Z;140;2;Baldussi ITX - Movel;0;0;4;0;4;0%;0%;100%;0%
597;2020-04-17T03:00:00.000Z;149;2;EBS 7 - 60194;1932;15992;428;0;18352;11%;87%;2%;0%
598;2020-04-17T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;2995;2630;559;119;6303;48%;42%;9%;2%
599;2020-04-17T03:00:00.000Z;154;1;Ypy ITX - Fixo;7194;4725;1285;93;13297;54%;36%;10%;1%
600;2020-04-17T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;461;4711;359;19;5550;8%;85%;6%;0%
601;2020-04-17T03:00:00.000Z;172;1;Baldussi ITX - Movel;86;27;100;1;214;40%;13%;47%;0%
602;2020-04-18T03:00:00.000Z;9;2;Supernova Telecom - Movel Manu;142;68;558;2;770;18%;9%;72%;0%
603;2020-04-18T03:00:00.000Z;12;4;EBS 1 - 61286;23631;11221;1783;0;36635;65%;31%;5%;0%
604;2020-04-18T03:00:00.000Z;22;2;EBS 0 - 108406;6641;4273;488;0;11402;58%;37%;4%;0%
605;2020-04-18T03:00:00.000Z;24;2;EBS 2 - 111848;6062;4064;507;0;10633;57%;38%;5%;0%
606;2020-04-18T03:00:00.000Z;25;2;EBS 5 - 59329;482;1281;75;1;1839;26%;70%;4%;0%
607;2020-04-18T03:00:00.000Z;26;2;EBS 4 - 59675;8391;11175;424;0;19990;42%;56%;2%;0%
608;2020-04-18T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;37408;41028;7109;1547;87092;43%;47%;8%;2%
609;2020-04-18T03:00:00.000Z;28;4;Ypy ITX - Fixo;10002;7308;3661;300;21271;47%;34%;17%;1%
610;2020-04-18T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;25454;54900;4365;332;85051;30%;65%;5%;0%
611;2020-04-18T03:00:00.000Z;39;4;TenTec ITX Movel;5037;3797;36460;70;45364;11%;8%;80%;0%
612;2020-04-18T03:00:00.000Z;41;4;EBS 3 - 38482;17026;4364;1324;0;22714;75%;19%;6%;0%
613;2020-04-18T03:00:00.000Z;42;4;EBS 0 - 54726;18598;6787;1661;0;27046;69%;25%;6%;0%
614;2020-04-18T03:00:00.000Z;47;4;Baldussi ITX - Movel;21;1;263;2;287;7%;0%;92%;1%
615;2020-04-18T03:00:00.000Z;47;1;EBS 11 - 44537;1151;3570;344;0;5065;23%;70%;7%;0%
616;2020-04-18T03:00:00.000Z;49;2;KMG Supernova Telecom - Movel;118184;164909;21923;749;305765;39%;54%;7%;0%
617;2020-04-18T03:00:00.000Z;51;2;EBS 3 - 51747;3923;6603;669;1;11196;35%;59%;6%;0%
618;2020-04-18T03:00:00.000Z;56;2;EBS 1 - 108386;14799;3394;401;0;18594;80%;18%;2%;0%
619;2020-04-18T03:00:00.000Z;59;1;EBS 12 - 67419;3218;4218;427;0;7863;41%;54%;5%;0%
620;2020-04-18T03:00:00.000Z;65;4;EBS 2 - 61029;18248;9560;1582;0;29390;62%;33%;5%;0%
621;2020-04-18T03:00:00.000Z;66;4;EBS 4 - 61027;4479;5121;1070;0;10670;42%;48%;10%;0%
622;2020-04-18T03:00:00.000Z;68;4;EBS 5 - 51723;5905;7493;1677;0;15075;39%;50%;11%;0%
623;2020-04-18T03:00:00.000Z;69;4;EBS 6 - 60188;22756;10522;2257;0;35535;64%;30%;6%;0%
624;2020-04-18T03:00:00.000Z;72;4;EBS 8 - 44679;17986;4286;1277;0;23549;76%;18%;5%;0%
625;2020-04-18T03:00:00.000Z;73;2;EBS 6 - 60193;10880;6171;513;0;17564;62%;35%;3%;0%
626;2020-04-18T03:00:00.000Z;75;1;DISC Embratel B1L0 34759;3109;645;290;84;4128;75%;16%;7%;2%
627;2020-04-18T03:00:00.000Z;76;4;EBS 9 - 67465;5058;6466;1528;0;13052;39%;50%;12%;0%
628;2020-04-18T03:00:00.000Z;80;1;EBS 1 - 38006;3629;3923;289;0;7841;46%;50%;4%;0%
629;2020-04-18T03:00:00.000Z;100;1;EBS 2 - 58073;1369;4597;468;0;6434;21%;71%;7%;0%
630;2020-04-18T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;6199;15777;1166;77;23219;27%;68%;5%;0%
631;2020-04-18T03:00:00.000Z;108;1;EBS 0 - 75104;1184;4716;509;0;6409;18%;74%;8%;0%
632;2020-04-18T03:00:00.000Z;111;2;Ypy ITX - Movel;361;272;558;7;1198;30%;23%;47%;1%
633;2020-04-18T03:00:00.000Z;112;2;Supernova Telecom - Movel;2375;1416;4072;22;7885;30%;18%;52%;0%
634;2020-04-18T03:00:00.000Z;122;2;Ypy ITX - Fixo;1521;476;669;40;2706;56%;18%;25%;1%
635;2020-04-18T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;41271;50940;7435;1673;101319;41%;50%;7%;2%
636;2020-04-18T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;30745;74297;6160;670;111872;27%;66%;6%;1%
637;2020-04-18T03:00:00.000Z;140;1;Ypy ITX - Movel;14;0;145;1;160;9%;0%;91%;1%
638;2020-04-18T03:00:00.000Z;149;2;EBS 7 - 60194;1514;24776;330;0;26620;6%;93%;1%;0%
639;2020-04-18T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;15988;22235;3202;386;41811;38%;53%;8%;1%
640;2020-04-18T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;853;8244;592;21;9710;9%;85%;6%;0%
641;2020-04-20T03:00:00.000Z;9;2;Supernova Telecom - Movel Manu;191;113;992;13;1309;15%;9%;76%;1%
642;2020-04-20T03:00:00.000Z;12;4;EBS 1 - 61286;21387;7901;1399;0;30687;70%;26%;5%;0%
643;2020-04-20T03:00:00.000Z;22;2;EBS 0 - 108406;11222;5610;871;0;17703;63%;32%;5%;0%
644;2020-04-20T03:00:00.000Z;24;2;EBS 2 - 111848;10588;5696;902;0;17186;62%;33%;5%;0%
645;2020-04-20T03:00:00.000Z;26;2;EBS 4 - 59675;16457;20303;546;0;37306;44%;54%;1%;0%
646;2020-04-20T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;10785;10031;1961;393;23170;47%;43%;8%;2%
647;2020-04-20T03:00:00.000Z;28;4;Ypy ITX - Fixo;14834;6461;5893;452;27640;54%;23%;21%;2%
648;2020-04-20T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;30503;121576;6130;721;158930;19%;76%;4%;0%
649;2020-04-20T03:00:00.000Z;39;4;TenTec ITX Movel;2751;1494;36785;59;41089;7%;4%;90%;0%
650;2020-04-20T03:00:00.000Z;41;4;EBS 3 - 38482;1542;540;109;0;2191;70%;25%;5%;0%
651;2020-04-20T03:00:00.000Z;42;4;EBS 0 - 54726;2092;1070;309;0;3471;60%;31%;9%;0%
652;2020-04-20T03:00:00.000Z;47;1;EBS 11 - 44537;6646;23855;1812;0;32313;21%;74%;6%;0%
653;2020-04-20T03:00:00.000Z;47;4;Baldussi ITX - Movel;106;6;991;25;1128;9%;1%;88%;2%
654;2020-04-20T03:00:00.000Z;48;4;KMG Baldussi ITX - Movel;122;448;32;11;613;20%;73%;5%;2%
655;2020-04-20T03:00:00.000Z;49;2;KMG Supernova Telecom - Movel;50151;64564;7696;618;123029;41%;52%;6%;1%
656;2020-04-20T03:00:00.000Z;51;2;EBS 3 - 51747;6231;9867;1123;0;17221;36%;57%;7%;0%
657;2020-04-20T03:00:00.000Z;56;2;EBS 1 - 108386;25084;4015;583;0;29682;85%;14%;2%;0%
658;2020-04-20T03:00:00.000Z;59;1;EBS 12 - 67419;27619;10837;956;0;39412;70%;27%;2%;0%
659;2020-04-20T03:00:00.000Z;65;4;EBS 2 - 61029;10938;4339;849;0;16126;68%;27%;5%;0%
660;2020-04-20T03:00:00.000Z;66;4;EBS 4 - 61027;1702;1687;303;1;3693;46%;46%;8%;0%
661;2020-04-20T03:00:00.000Z;68;4;EBS 5 - 51723;440;558;80;0;1078;41%;52%;7%;0%
662;2020-04-20T03:00:00.000Z;69;4;EBS 6 - 60188;4989;2565;462;0;8016;62%;32%;6%;0%
663;2020-04-20T03:00:00.000Z;72;4;EBS 8 - 44679;31612;11912;1334;0;44858;70%;27%;3%;0%
664;2020-04-20T03:00:00.000Z;73;2;EBS 6 - 60193;19520;8149;786;0;28455;69%;29%;3%;0%
665;2020-04-20T03:00:00.000Z;75;1;DISC Embratel B1L0 34759;26863;5271;2234;966;35334;76%;15%;6%;3%
666;2020-04-20T03:00:00.000Z;76;4;EBS 9 - 67465;5786;9334;1832;1;16953;34%;55%;11%;0%
667;2020-04-20T03:00:00.000Z;80;1;EBS 1 - 38006;14234;10845;976;0;26055;55%;42%;4%;0%
668;2020-04-20T03:00:00.000Z;100;1;EBS 2 - 58073;5722;13063;1575;2;20362;28%;64%;8%;0%
669;2020-04-20T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;3099;6905;454;69;10527;29%;66%;4%;1%
670;2020-04-20T03:00:00.000Z;108;1;EBS 0 - 75104;2220;5138;592;1;7951;28%;65%;7%;0%
671;2020-04-20T03:00:00.000Z;111;2;Ypy ITX - Movel;1026;1096;2459;30;4611;22%;24%;53%;1%
672;2020-04-20T03:00:00.000Z;112;2;Supernova Telecom - Movel;698;705;2209;25;3637;19%;19%;61%;1%
673;2020-04-20T03:00:00.000Z;122;2;Ypy ITX - Fixo;3571;953;1422;84;6030;59%;16%;24%;1%
674;2020-04-20T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;2017;1796;525;80;4418;46%;41%;12%;2%
675;2020-04-20T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;3;4;1;0;8;38%;50%;12%;0%
676;2020-04-20T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;5885;15617;1956;179;23637;25%;66%;8%;1%
677;2020-04-20T03:00:00.000Z;140;1;Ypy ITX - Movel;84;5;1022;5;1116;8%;0%;92%;0%
678;2020-04-20T03:00:00.000Z;149;2;EBS 7 - 60194;1444;48201;293;0;49938;3%;97%;1%;0%
679;2020-04-20T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;2065;2112;339;91;4607;45%;46%;7%;2%
680;2020-04-20T03:00:00.000Z;154;1;Ypy ITX - Fixo;3273;2628;728;53;6682;49%;39%;11%;1%
681;2020-04-20T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;1524;16895;824;40;19283;8%;88%;4%;0%
682;2020-04-20T03:00:00.000Z;172;1;Baldussi ITX - Movel;384;88;364;12;848;45%;10%;43%;1%
683;2020-04-22T03:00:00.000Z;9;2;Supernova Telecom - Movel Manu;190;121;604;9;924;21%;13%;65%;1%
684;2020-04-22T03:00:00.000Z;12;4;EBS 1 - 61286;4308;1904;349;0;6561;66%;29%;5%;0%
685;2020-04-22T03:00:00.000Z;16;4;Supernova Telecom - Movel;0;0;1;0;1;0%;0%;100%;0%
686;2020-04-22T03:00:00.000Z;22;2;EBS 0 - 108406;11028;5501;923;0;17452;63%;32%;5%;0%
687;2020-04-22T03:00:00.000Z;24;2;EBS 2 - 111848;10631;5426;916;0;16973;63%;32%;5%;0%
688;2020-04-22T03:00:00.000Z;26;2;EBS 4 - 59675;16245;17623;551;0;34419;47%;51%;2%;0%
